
選舉年,市縣別,鄉鎮市,村里別,姓      名,職稱,性別,黨籍,村里辦公處(服務處)地址,辦公電話,電子信箱,學    歷,簡     歷,所轄鄰數,布落格,連結網頁
107年度村里長選舉,臺東縣,臺東市,中心里,吳　秋蘭,里長,女,,(950)臺東縣臺東市中心里漢中街１５１號,089-322098,,高中職,"臺東縣臺灣語言文化協會第三、四屆理事長 
客家委員會諮詢委員 
臺東市婦女會理事 
救國團臺東縣真善美聯誼會總幹事",32,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,自強里,陳　源松,里長,男,,(950)臺東縣臺東市自強里洛陽街６５號,089-322098,,高中職,一、臺東縣志願服務協會創會理事長 二、牧心董事長 三、新生國小文教基金董事長 四、臺東縣政府急難救助基金會及校長遴選委員會委員 五、臺東縣地檢署資深榮譽觀護人 六、內政部志願服務講師 七、國際獅子會300F區祕書長 八、臺東自強獅子會會長 九、臺東東區扶輪社社長 十、臺中同鄉會會長,32,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,民族里,林　彥甫,里長,男,,(950)臺東縣臺東市民族里博愛路４３４巷５號,089-322098,,大學,"富邦人壽保險業務 
統一速達業務司機",23,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,四維里,楊　耀乾,里長,男,中國國民黨,(950)臺東縣臺東市四維里強國街２４６號,089-322098,,高中職,"臺東縣臺東市第十九屆及第二十屆四維里里長。 
臺東縣臺東市四維社區發展協會第二屆 
理事長。",8,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,中華里,羅　忠正,里長,男,,(950)臺東縣臺東市中華里強國街１１６號,089-322098,,高中職以下,"一、中華社區發展協會理事長 
二、臺東市特搜義消分隊長 
三、臺東市卑南義消顧問 
四、第20屆里長",22,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,強國里,林　美雲,里長,女,,(950)臺東縣臺東市強國里３鄰仁愛街４６號,089-322098,,高中職以下,,21,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,建國里,王　榮洲,里長,男,,(950)臺東縣臺東市建國里臨海路一段１５３號,089-322098,,高中職以下,"18屆建國里長，20屆建國里長。 
臺東市建國社區發展協會理事長。",31,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,民權里,余　岱沅,里長,男,中國國民黨,(950)臺東縣臺東市民權里寶桑路３９９巷１０號,089-322098,,專科,"匯豐汽車 課長 
臺東縣特搜義消 隊員 
臺東救護隊 鳳凰志工 分隊長 
民權里18、19、20屆 里長",25,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,仁愛里,廖　朝琴,里長,男,,(950)臺東縣臺東市仁愛里四維路一段５６５號,089-322098,,高中職,第十九、二十屆仁愛里里長,21,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,中正里,張　豐真,里長,男,,(950)臺東縣臺東市中正里中正路２５１巷１３號,089-322098,,高中職,臺東市第十六、十七、十八、十九、二十屆里長。,24,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,大同里,吳　佳真,里長,女,,(950)臺東縣臺東市大同里寶桑路９９號,089-322098,,專科,"第十八、十九、二十屆里長 
中餐乙級、丙級資格 
烘培丙級資格",21,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,成功里,葉　誌讀,里長,男,,(950)臺東縣臺東市成功里中正路１０５號,089-322098,,高中職,"一、臺東市漁貨運輸工會理事長。 
二、臺東縣中華愛心媽媽顧問。 
三、臺東丸葉企業社負責人。 
四、臺東市第18至20屆成功里里長。",24,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,文化里,宋　明軒,里長,男,中國國民黨,(950)臺東縣臺東市文化里正氣路３１０號,089-322098,,高中職,"臺東桌球委員會3任主任委員 
臺東縣綠島獅子會會長 
臺東縣警友辦事處商組組長 
臺東縣中小企業協會監事 
臺東西區扶輪社社員",18,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,中山里,吳　金蓮,里長,女,,(950)臺東縣臺東市中山里文化街２８號,089-322098,,高中職,"1.第18、19、20屆中山里里長 
2.美容師",20,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,復國里,陳　惠敏,里長,女,中國國民黨,(950)臺東縣臺東市復國里大同路５巷９號,089-322098,,大學,臺東市復國里第17、18、19、20屆里長,20,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,興國里,黃　啟川,里長,男,,(950)臺東縣臺東市興國里光明路２２０號,089-322098,,高中職,興國里17、18、19、20屆里長,18,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,復興里,曾　呂東昇,里長,男,中國國民黨,(950)臺東縣臺東市復興里復興路９６號,089-322098,,高中職,"鼎記商行負責人 
臺東市青年工作協會副會長 
臺東縣在地文化關懷協進會理事長",14,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,鐵花里,陳　棟材,里長,男,,(950)臺東縣臺東市鐵花里光明路２６８號,089-322098,,高中職,"中華民國保齡球協會常務監事 
臺東縣保齡球委員會理事長 
臺東市鐵花里社區發展協會理事長",14,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,新園里,陳　輝宗,里長,男,,(950)臺東縣臺東市新園里中興路六段８４３號,089-322098,,高中職以下,高雄市中山企業管理學術研究學會企業管理進修班83年結業、臺東縣機車同業公會第12〜14屆理事長、臺東縣公有土地權益促進會總幹事、臺東市民防中隊東興分隊長。,18,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,豐田里,黃　泉智,里長,男,,(950)臺東縣臺東市豐田里中興路五段２７號,089-322098,,大學,"臺東縣議會員工 
臺東縣棒球發展協會 總幹事 
臺東縣體育發展基金會 幹事 
臺東縣臺東市豐田社區發展協會理事長",25,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,豐年里,張　瑞武,里長,男,中國國民黨,(950)臺東縣臺東市豐年里綏遠路一段１１１號,089-322098,,高中職,第 十四、十五 、十七、二十 屆豐年里里長,18,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,光明里,曾　淑美,里長,女,中國國民黨,(950)臺東縣臺東市光明里中興路２段４５０巷２８弄６號３樓,089-322098,,高中職,"一、臺東縣褓姆職業工會第七屆理事長。 
二、臺東縣保母托育制度管理推動工作小組委員。 
三、臺東市光明里第20屆里長。",16,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,豐樂里,陳　榮成,里長,男,,(950)臺東縣臺東市豐樂里豐年路１段１７１巷１２５弄３９號,089-322098,,高中職以下,第二十屆里長,16,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,永樂里,張　克帆,里長,男,中國國民黨,(950)臺東縣臺東市永樂里永樂路２１０巷２６號,089-322098,,高中職,"永樂社區發展協會 　理事長 
臺東康樂國小家長會　會長 
縣立新生幼兒園 　顧問",13,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,康樂里,張　清標,里長,男,,(950)臺東縣臺東市康樂里康樂路２５６號,089-322098,,高中職以下,第18、19屆康樂里 里長,15,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,東海里,陳　嬰,里長,男,中國國民黨,(950)臺東縣臺東市東海里長沙街１３９號,089-322098,,高中職以下,"1.臺東市東海里第12、13、14、15、16、17、18、19、20屆里長 
2.臺東縣挖土機推土機操作員職業工會第1、2、3、4、5、6、7屆常務理事8、9屆理事長",29,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,新興里,詹　益森,里長,男,,(950)臺東縣臺東市新興里中華路１段８６５巷４２號,089-322098,,高中職,"臺東縣詹姓宗親會總幹事 
臺灣國際緊急救難協會公關",22,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,豐榮里,劉　春美,里長,女,,(950)臺東縣臺東市豐榮里漢陽南路５５號,089-322098,,大學,"1.波若威科技股份有限公司資訊整合工程師 
2.臺東縣補習教育協會 總幹事 
3.世界和平婦女會臺灣總會 臺東聯絡處主任 
4.黃詠盛專業數理家教班 班主任 
5.臺東市第20屆里長",35,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,豐谷里,賴　允文,里長,男,中國國民黨,(950)臺東縣臺東市豐谷里漢陽北路１６５號,089-322098,,專科,"一、臺東縣警察局{保安警察、交通警察}。 
二、臺東市公所豐谷里里幹事{榮獲100年度全國績優里幹事獲內政部表揚。 
三、臺東市公所公有零售市場管理員。 
四、臺東市公所殯葬所所長。 
五、臺東市公所清潔隊隊長。",32,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,豐里里,劉　明智,里長,男,,(950)臺東縣臺東市豐里里豐里街４８３巷１６號,089-322098,,高中職,"農夫荖葉香蕉 
臺東縣退役憲兵協會理事",21,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,豐原里,施　學志,里長,男,,(950)臺東縣臺東市豐原里中華路四段５２８號,089-322098,,高中職以下,"一水利署第八河川局志工 
二臺東市社區志工服務社書記 
三豐原施檳榔負責人 
四豐源社區發展協會理事",18,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,建和里,林　維忠,里長,男,,(950)臺東縣臺東市建和里青海路三段５７０號,089-322098,,高中職以下,"青年會會長 巡守隊執行長、隊長 
射馬干青年文化發展協會總幹事 
第十九、二十屆建和里里長候選人 
現任：射馬干青年文化發展協會理事長射馬干山林巡護隊隊長。",32,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,建興里,張　弘輝,里長,男,,(950)臺東縣臺東市建興里青海路四段４２８巷３８弄７號,089-322098,,高中職,"知本消防隊義消 
溫泉巡守隊隊長",16,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,建業里,王　正元,里長,男,中國國民黨,(950)臺東縣臺東市建業里知本路三段６４０號,089-322098,,專科,"一、第18屆 第19屆 第20屆里長 
二、獲選107年度內政部特優里長 
三、建業社區發展協會常務監事 
四、卡大地布文化發展協會常務監事",25,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,知本里,馬　捷,里長,男,中國國民黨,(950)臺東縣臺東市知本里吉泰路３５號,089-322098,,大學,空軍主計上校退役，知本社區發展協會總幹事，臺東市知本里第20屆里長。,23,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,臺東市,建農里,林　金寶,里長,男,,(950)臺東縣臺東市建農里大學路一段４１巷４０號,089-322098,,專科,臺東分局行政警察、刑事組、臺東縣警察局,17,,http://www.taitungcity.gov.tw
107年度村里長選舉,臺東縣,成功鎮,博愛里,利　憲彥,里長,男,,(961)臺東縣成功鎮博愛里重安路1號,089-851004#36,無,"1.博愛國小 
2.新港國中 
3.臺南長華中學高中部",曾任臺中市議員助理主任,16,,http://www.changkang.gov.tw/imgtxt_list.php?menu=2542newstype_id=typeid=2552typeid2=workordertype_id=keywor=Page=0
107年度村里長選舉,臺東縣,成功鎮,忠孝里,陳　文俊,里長,男,,(961)臺東縣成功鎮忠孝里成廣路7號,089-851004#36,無,"1.忠孝國小畢業 
2.新港國中畢業","1.第18.19.20屆忠孝里里長 
2.第五屆社區發展理事長 
3.社區健康營造理事長 
4.美山藝術表演團團長 
5.忠孝國民小學101.102.106家長會長",17,,http://www.changkang.gov.tw/imgtxt_list.php?menu=2542newstype_id=typeid=2552typeid2=workordertype_id=keywor=Page=0
107年度村里長選舉,臺東縣,成功鎮,三仙里,胡　文清,里長,男,中國國民黨,(961)臺東縣成功鎮三仙里白蓮路43號,089-851004#35,無,東河國小畢業,"1.第20屆三仙里里長 
2.成功鎮比西里岸發展協會理事.監事",24,,http://www.changkang.gov.tw/imgtxt_list.php?menu=2542newstype_id=typeid=2552typeid2=workordertype_id=keywor=Page=0
107年度村里長選舉,臺東縣,成功鎮,三民里,曾　連發,里長,男,中國國民黨,(961)臺東縣成功鎮三民里三民路111號,089-851004#32,無,"1.三民國小畢業
2.新港國民學校補習肄業","1.成功鎮三民里發展協會常務監事
2.桃園市大溪鎮崁津部落副頭目
3.桃園市大溪鎮河岸部落總召集人
4.成功鎮農會14.15.16屆會員代表
5.成功鎮農會17屆會員小組長",28,,http://www.changkang.gov.tw/imgtxt_list.php?menu=2542newstype_id=typeid=2552typeid2=workordertype_id=keywor=Page=0
107年度村里長選舉,臺東縣,成功鎮,忠智里,林　聰傑,里長,男,,(961)臺東縣成功鎮忠智里五權路164號,089-851004#34,無,"1.三民國小
2.綠島國中
3.臺東農工","1.中華電信
2.19.20屆里長",26,,http://www.changkang.gov.tw/imgtxt_list.php?menu=2542newstype_id=typeid=2552typeid2=workordertype_id=keywor=Page=0
107年度村里長選舉,臺東縣,成功鎮,忠仁里,蘇　正隆,里長,男,,(961)臺東縣成功鎮忠仁里中山東路75號,089-851004#33,無,"1.成功國小 
2.新港國中","1.山富旅行社 
2.成功鎮公所員工",38,,http://www.changkang.gov.tw/imgtxt_list.php?menu=2542newstype_id=typeid=2552typeid2=workordertype_id=keywor=Page=0
107年度村里長選舉,臺東縣,成功鎮,和平里,武　雪恩,里長,女,,(961)臺東縣成功鎮和平里跋邊路15號,089-851004#33,無,"1.國立臺北商業技術學院附設空中進修學院應用商學系畢業 
2.私立精鍾商專不動產經營科畢業 
3.臺東縣立新港國民中學畢業 
4.臺東縣成功鎮和平國民小學畢業","1.臺東縣成功鎮和平里里長 
2.臺東縣成功鎮旮祭來社區發展協會理事 
3.不動產經紀員 
4.土地代書",11,,http://www.changkang.gov.tw/imgtxt_list.php?menu=2542newstype_id=typeid=2552typeid2=workordertype_id=keywor=Page=0
107年度村里長選舉,臺東縣,成功鎮,信義里,吳　添安,里長,男,,(961)臺東縣成功鎮信義里都歷路110號,089-851004#37,無,"1.臺東縣農工高級部畢業 
2.縣立新港初中畢業 
3.信義國小畢業","1.考試院行政人員特考及格 
2.公務人員委任晉升薦任官等考試及格 
3.信義國小代課教師 
4.成功鎮公所:里幹事.財政課員.秘書室總務 
5.代表會組員 
6.第18屆信義里里長",27,,http://www.changkang.gov.tw/imgtxt_list.php?menu=2542newstype_id=typeid=2552typeid2=workordertype_id=keywor=Page=0
107年度村里長選舉,臺東縣,關山鎮,德高里,周　敏勝,里長,男,,(956)臺東縣關山鎮德高里西莊34號,089-931460,,關山工商畢業,"海端國小會長 
農田水利會第4屆委員 
德高北庄社區理事",33,,
107年度村里長選舉,臺東縣,關山鎮,豐泉里,湯　榮洸,里長,男,無,(956)臺東縣關山鎮豐泉里３鄰中正北路１０號,,,高職,,12,,
107年度村里長選舉,臺東縣,關山鎮,新福里,黃　德炘,里長,男,,(956)臺東縣關山鎮新福里溪埔路36號,089-814076,,高職肄,"黃國東黨部委員兼小組長 
社區發展協會理事 
關山鎮公所臨時員",14,,
107年度村里長選舉,臺東縣,關山鎮,中福里,黃　昭仁,里長,男,中國國民黨,(956)臺東縣關山鎮中福里中華路48號,089-811579,,"線西國小畢業 
線西國中畢業 
正德高級職業學校畢業","81年關山青商會第13屆會長 
88年關山青年會創會會長 
89年關山獅子會33屆會長 
關山鎮中褔里第18-20屆里長",19,,
107年度村里長選舉,臺東縣,關山鎮,里壠里,吳　慶郎,里長,男,中國國民黨,(956)臺東縣關山鎮里壠里民權路77-1號,089-812305,,關山國中畢業,"台東縣農會常務監事第16.17屆 
台東農田水利會委員第1-4屆 
中華民國農會理事第17屆",33,,
107年度村里長選舉,臺東縣,關山鎮,電光里,曹　玉璞,里長,男,,(956)臺東縣關山鎮電光里中興路66號,,,"電光國小畢業 
關山國小畢業 
關山國中畢業 
花蓮大漢工專畢業","電光義消小隊隊長 
社區發展協會理事長 
社區巡守隊隊長 
第17.18屆里長 
電光國小顧問",17,,
107年度村里長選舉,臺東縣,關山鎮,月眉里,黎　光祥,里長,男,,(956)臺東縣關山鎮月眉里中和路39號,089-811423,,關山工商夜間部畢業,"月眉國小家長會會長 
月眉國小文教基金會董事 
關山工商校友會理事 
月眉社區發展協會理事 
關山天后宮管理委員會監事",7,,
107年度村里長選舉,臺東縣,卑南鄉,嘉豐村,林　智郎,村長,男,,(954)臺東縣卑南鄉嘉豐村嘉豐村稻葉15號,089-571898,無,高中職以下,"山里部落頭目 
嘉豐文化教育發展協會理事長 
現任嘉豐村村長",13,,https://www.beinan.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,利吉村,劉　清明 Isamu,村長,男,,(954)臺東縣卑南鄉利吉村利吉村利吉路22-1號,089-224014,無,高中職以下,"利吉社區發展協會第三、四屆總幹事 
利吉社發展協會第五屆理事、 
現任利吉天主教會會長 
現任利吉村第二十屆村長",17,,https://www.beinan.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,富山村,黃　文明,村長,男,中國國民黨,(954)臺東縣卑南鄉富山村富山村漁場64號,089-281777,無,專科,臺東縣卑南鄉富山村第12~20屆村長,17,,https://www.beinan.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,富源村,羅　再銘,村長,男,,(954)臺東縣卑南鄉富源村富源村富源路118號,089-230745,無,高中職,"富源社區第二屆理事長 
富源村第19、20屆村長",13,,http://www.ilancity.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,明峰村,吳　勝雄,村長,男,,(954)臺東縣卑南鄉明峰村初鹿村忠孝路165號,089-571897,無,高中職,"優美股份有限公司經理 
南投縣虎山國小家長會副會長 
初鹿國中家長會長 
明峰社區發展協會理事長 
財團法人初鹿國小文教基金會常務董事",31,,https://www.beinan.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,初鹿村,陳　良誌,村長,男,中國國民黨,(954)臺東縣卑南鄉初鹿村初鹿村忠孝路165號,089-571703,無,高中職,"初鹿社區發展協會常務董事 
初鹿國小家長委員會副會長 
初鹿國小文教基金會董事 
初鹿村長",32,,https://www.beinan.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,美農村,吳　映篁,村長,男,,(954)臺東縣卑南鄉美農村美農村東成路36號,089-571054,無,高中職以下,"社區理事 
社區巡守隊隊長 
森林巡守隊隊長 
初鹿國小、東成國小家長會委員 
初鹿派出所志工",26,,https://www.beinan.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,賓朗村,李　文吉,村長,男,,(954)臺東縣卑南鄉賓朗村賓朗村賓朗路474巷3-1號,089-222054,無,高中職,"曾任14~17、20屆賓朗村長 
卑南警友站站長",30,,https://www.beinan.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,泰安村,吳　楊平南,村長,男,,(954)臺東縣卑南鄉泰安村泰安村泰安路185-1號,089-381180,無,高中職以下,17~20屆村長,20,,http://www.ilancity.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,太平村,沈　姿伶,村長,女,,(954)臺東縣卑南鄉太平村太平村和平路128巷8號,089-380948,無,高中職以下,"卑南心生活文化發展協會監事 
多元文化交流協進會理事 
第二十屆太平村村長",27,,https://www.beinan.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,利嘉村,林　肯毅,村長,男,中國國民黨,(954)臺東縣卑南鄉利嘉村利嘉村利家路611號,089-382446,無,高中職,"第20屆村長 
水土保持局防災專員 
利嘉社區發展協會理事 
利嘉守望相助隊隊長 
利嘉山林巡護隊隊長",17,,https://www.beinan.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,東興村,陳　興榮,村長,男,,(954)臺東縣卑南鄉東興村東興村東園一街120號,089-382505,無,高中職以下,"臺灣高鐵員工 
東興村歷任鄰長 
民間緊急援隊隊長 
社區巡守隊副隊長",21,,https://www.beinan.gov.tw/
107年度村里長選舉,臺東縣,卑南鄉,溫泉村,黃　金定,村長,男,,(954)臺東縣卑南鄉溫泉村溫泉村溫泉路293號,089-512744,無,高中職以下,第2屆溫泉村村長,36,,https://www.beinan.gov.tw/
107年度村里長選舉,臺東縣,鹿野鄉,瑞和村,徐　智雄,村長,男,,(955)臺東縣鹿野鄉瑞和村瑞景路三段121號,089-581741,無,臺東高中畢,"第17、18、19、20屆瑞和村長 
瑞和福明宮主任委員",8,,https://www.lyee.gov.tw/home/
107年度村里長選舉,臺東縣,鹿野鄉,瑞豐村,林　美惠,村長,女,,(955)臺東縣鹿野鄉瑞豐村景新路60巷2號,089-812745,無,台東高商,無,16,,https://www.lyee.gov.tw/home/
107年度村里長選舉,臺東縣,鹿野鄉,瑞源村,劉　進金,村長,男,,(955)臺東縣鹿野鄉瑞源村瑞景路一段388號,089-581739,無,瑞源國小畢,"瑞源部落頭目 
源聖宮管理委員 
第20屆瑞源村長",14,,https://www.lyee.gov.tw/home/
107年度村里長選舉,臺東縣,鹿野鄉,永安村,陳　志輝,村長,男,中國國民黨,(955)臺東縣鹿野鄉永安村永安路257巷5號,089-551454,無,國小畢,"第15、16、20屆永安村村長 
永安老人會會長",15,,https://www.lyee.gov.tw/home/
107年度村里長選舉,臺東縣,鹿野鄉,瑞隆村,彭　國雄,村長,男,中國國民黨,(955)臺東縣鹿野鄉瑞隆村瑞景路一段388號,089-581739,無,關山高級工商職業學校,"國民黨20全黨代表 
源聖宮管理委員會副主任委員 
青工會鹿野鄉會長 
第20屆瑞隆村長",16,,https://www.lyee.gov.tw/home/
107年度村里長選舉,臺東縣,鹿野鄉,鹿野村,張　英宏,村長,男,中國國民黨,(955)臺東縣鹿野鄉鹿野村中華路二段139號,089-552136,無,鹽水中學初級部,"村長 
鹿野地區農會監事 
鹿野國小家長會長",13,,https://www.lyee.gov.tw/home/
107年度村里長選舉,臺東縣,鹿野鄉,龍田村,陳　濯源,村長,男,,(955)臺東縣鹿野鄉龍田村光榮路308號,089-551594,無,高中畢,"中華電信池上營業處主任 
第19、20屆龍田村長",15,,https://www.lyee.gov.tw/home/
107年度村里長選舉,臺東縣,池上鄉,福文村,林　煥恭,村長,男,,(958)臺東縣池上鄉福文村7鄰文化路22號,089-862262,無,省立高級關山工商職業學校,"福文社區發展協會第三、四、六屆理事長 
第二十屆村長",21,,無
107年度村里長選舉,臺東縣,池上鄉,慶豐村,吳　秀瑜,村長,女,,(958)臺東縣池上鄉慶豐村7鄰82號,089-864291,無,國立關山工商畢業,客委會諮詢委員、教育部核定本土支援教師、客委會核定客語薪傳師、臺東縣議政府核定本土語言教師、臺東縣客屬會池上區區主任、臺東縣客家文化園區暨地牛故事館志工、大坡國小志工團團長、中餐烹飪丙級廚師。,11,,無
107年度村里長選舉,臺東縣,池上鄉,大坡村,陳　億元,村長,男,,(958)臺東縣池上鄉大坡村2鄰18號,089-864430,無,臺灣省立臺東高級農工職業學校,無,8,,無
107年度村里長選舉,臺東縣,池上鄉,大埔村,謝　德田,村長,男,,(958)臺東縣池上鄉大埔村大埔14號,089-864366,無,花蓮縣私立國光高級商工職業學校,"大同公司技術員 
臺灣糖業公司池上牧野渡假村經理 
池上國際同濟會秘書長",9,,無
107年度村里長選舉,臺東縣,池上鄉,福原村,劉　亦松,村長,男,中國國民黨,(958)臺東縣池上鄉福原村中山路101號,089-862041,無,初中,三菱農業機械技術員、鄰長、福原村第十六屆村長,19,,無
107年度村里長選舉,臺東縣,池上鄉,錦園村,李　永善,村長,男,,(958)臺東縣池上鄉錦園村1鄰2號,089-862681,無,池上福原國民小學畢業、池上國中畢業、臺東縣成功鎮國立成功商業水產職業學校畢業、花蓮臺灣觀光學院廚藝系畢業,"池上日暉國際渡假村西餐二級廚師 
錦園社區發展協會總幹事",14,,無
107年度村里長選舉,臺東縣,池上鄉,新興村,趙　代中,村長,男,,(958)臺東縣池上鄉新興村4鄰48之1號,089-862620,無,福原國小、池上國中、陸軍士官學校,池上鄉107年度模範青年、新興村原住民發展協會理事、池上義警分隊隊員、池上後備軍人輔導員、軍職：班長、副排長、營作戰士、連行政士官長等職,10,,無
107年度村里長選舉,臺東縣,池上鄉,萬安村,魏　榮增,村長,男,,(958)臺東縣池上鄉萬安村1鄰7號,089-862337,無,池上國中,第十六、十七、十八、十九、二十屆萬安村長,10,,無
107年度村里長選舉,臺東縣,池上鄉,富興村,羅　菊妹,村長,女,,(958)臺東縣池上鄉富興村4鄰62之1號,089-862617,無,省立關山工商,池上鄉第十五屆鄉民代表、池上鄉第十七、十八、十九、二十屆村長、富興社區發展協會第四屆理事長、榮獲臺東縣100年度特優村里長、臺東縣農會第十八屆代表。,11,,無
